,id,Venue,Locality,Sector,Venue Latitude,Venue Longitude,Local Latitude,Local Longitude,Distance
2768,18892889,Kebab Korner,Prabhadevi,South,19.0110956165,72.8291654214,19.0148811,72.8279556,439.44619519683494
1576,19276336,Kepsa World,Nagpada,South,18.969694284,72.8324648738,18.9681782,72.8286009,439.62945308788096
9736,19312743,Food Point,Borivali East,North,19.2302360296,72.863859795,19.2267228,72.8619328,439.65873014069507
4535,19147981,Baba Restaurant,Kurla,East,19.0629424326,72.882758975,19.0652797,72.8793805,439.74111886991926
753,45628,Pancharatna,Marine Lines,South,18.9430109194,72.8268798441,18.9456701,72.823781,439.7798439788761
9958,19016824,81 Olives,Borivali West,North,19.2293034157,72.8438015655,19.2294561,72.8479905,439.85206763497007
4536,18676792,Trisha Bar & Restaurant,Kurla,East,19.0629674669,72.8827797621,19.0652797,72.8793805,439.87392960814685
4985,47817,Havmor Ice Cream,Rajawadi,East,19.0751802611,72.9050628841,19.0782013,72.90235517639476,439.96544766476165
8947,18993615,2 States Restaurant,Malad (East),North,19.1862467334,72.860503681,19.1860219,72.8563181,439.9982596923793
1244,19314615,Indulge,Dongri,South,18.9583898103,72.835755609,18.9622265,72.836795,440.1238070618185
2647,19058179,Srinathji's,Parel,South,19.0057996026,72.839205265,19.0094817,72.8376614,440.1525954361451
3792,19472334,Roll Mar-Ley,Mahim,West,19.0427977986,72.8439936787,19.0423145,72.8398344,440.19565319261795
9351,35254,Natural Ice Cream,Kandivli (East),North,19.2078495026,72.8663330078,19.2080542,72.8621435,440.2302359115459
8570,18867732,Jumboking - Indian Burger,Mulund (West),East,19.171725,72.955382,19.1719717,72.9511956,440.26674775140197
9737,19249701,Sanskruti Foods,Borivali East,North,19.2280178182,72.8579673171,19.2267228,72.8619328,440.26785277941286
186,43975,PizzaExpress,Henry Road,South,18.923980205,72.8335434571,18.9203617,72.8318368,440.3129859261273
4537,19166677,Bake Express,Kurla,East,19.062955425,72.8827764094,19.0652797,72.8793805,440.3716918358809
214,38479,Ziya - The Oberoi Mumbai,Nariman Point,South,18.9274019483,72.8216082975,18.9253433,72.8180282,440.40763957339595
646,34384,Edward The Bakery,Mumbai CSMT,South,18.9374365223,72.8358015418,18.94136785,72.83526733695547,440.46285523423455
2769,46077,Amarnath Fast Food,Prabhadevi,South,19.0175617425,72.8310439736,19.0148811,72.8279556,440.47127618010535
4745,18937364,K.G.N Caterers,Vidya Nagari,West,19.074726,72.866275,19.0723479,72.8629187,440.55453662017754
4986,19449543,Achija Fast Food,Rajawadi,East,19.079707585,72.90623568,19.0782013,72.90235517639476,440.57015680374343
3941,18800470,The Bombay Fries,Dharavi,West,19.0409558017,72.8605737537,19.044463,72.8586177,440.5837830749893
1577,32417,Arabia Restaurant,Nagpada,South,18.9681232071,72.8244075179,18.9681782,72.8286009,440.7288938163159
5681,18285919,Nimantran,Vile Parle (East),West,19.0936233882,72.8514884412,19.0962884,72.8483799,440.7509308372758
8571,19263840,Mangaluru Xpress,Mulund (West),East,19.175688,72.952663,19.1719717,72.9511956,440.76031314265214
6280,37574,Regency Restaurant & Bar,Marol Village,East,19.1107551387,72.8791825846,19.1144347,72.8776145,440.7963503182646
6281,47222,Curry Leaves,Marol Village,East,19.1107570394,72.8791892901,19.1144347,72.8776145,440.86401889466515
1578,19091291,Snack Shack Fast Food & Cold Drinks,Nagpada,South,18.971233,72.831278,18.9681782,72.8286009,440.8929980626503
5152,18721143,KVs Del,Tagore Road,West,19.0856007156,72.8381843492,19.0821047,72.836199,440.907548424172
9738,37828,Jumboking - Indian Burger,Borivali East,North,19.22844899,72.8581476957,19.2267228,72.8619328,441.0553616610761
1579,19195593,Superheroes Bistro,Nagpada,South,18.9709508177,72.83160422,18.9681782,72.8286009,441.07325039035663
3793,19569638,Cafe Noorani And Milk Darbar,Mahim,West,19.0389455,72.8420546,19.0423145,72.8398344,441.08155724373313
1491,18887843,Gulshan-E-Hind,Mazgaon,South,18.9678679651,72.8442052379,18.9680519,72.84001187036267,441.15926025420106
2021,19481291,Hotel Vandana,Jacob Circle,South,18.9841037445,72.8294732049,18.9810531,72.82678629995553,441.1823368614651
4538,44613,Hotel Naivedhya Ruchi,Kurla,East,19.0629604953,72.8827914968,19.0652797,72.8793805,441.3268516737114
647,19310546,Bucketry,Mumbai CSMT,South,18.9374463533,72.8359349817,18.94136785,72.83526733695547,441.39097418894636
320,19127419,McDonald's,Mantralaya,South,18.9316189,72.82666152,18.92766235,72.82703930367538,441.4617486414268
8948,19218568,Mahavir Chinese Fast Food,Malad (East),North,19.1834161451,72.8531420231,19.1860219,72.8563181,441.54723559099796
3442,19271756,Cocoa Cellar,Matunga,West,19.0266704418,72.8542712331,19.0274356,72.8501467,441.5616989178863
4987,19522347,Fatty Finger,Rajawadi,East,19.0797760263,72.9062155634,19.0782013,72.90235517639476,441.5749812632331
7666,18879665,The Tattva Café,Lokhandwala,West,19.1396575969,72.8260114789,19.1431889,72.824081,441.659823963213
2350,35622,Status,Delisle Road,South,18.9972147378,72.8305779397,18.9932602,72.8310115,441.80344796718055
9959,19154958,Souffle,Borivali West,North,19.2267227134,72.844931446,19.2294561,72.8479905,441.9132154855038
4988,19335916,Jumboking - Indian Burger,Rajawadi,East,19.07859,72.898165,19.0782013,72.90235517639476,442.17241028947245
7343,18600990,Rikē - Terrace Bar & Grill,Jogeshwari (West),West,19.1359548321,72.8331954405,19.136394,72.8373817,442.1939714520065
5011,19292212,Ruchika Food Sweets And Snacks Corner,Kalina Camp,West,19.0788476312,72.8587505221,19.081481150000002,72.86190756491538,442.23467155216827
9637,18978634,Swadishtam Fast Food,Charkop,North,19.218045,72.82656,19.2141193,72.8258652,442.29432221141025
7758,19259176,Ninety Degrees,Bhandup West,East,19.1486487299,72.9373191297,19.1462636,72.9339461,442.302409501082
9352,18542808,7th Heaven,Kandivli (East),North,19.2067275451,72.8661178797,19.2080542,72.8621435,442.3573152990042
2770,18642913,Spandan,Prabhadevi,South,19.0152772783,72.8321453556,19.0148811,72.8279556,442.37746236629926
4989,18472002,Khp Fast Food,Rajawadi,East,19.0798587261,72.9061850533,19.0782013,72.90235517639476,442.3814666992326
8158,45854,Mad About Biryani,Goregaon (West),North,19.1615927952,72.8374065086,19.1633281,72.8411995,442.38318567759774
1926,34269,Persian Darbar,Rani Baug,South,18.9759920766,72.8336876258,18.97865435,72.83681822408445,442.4386970008709
2649,19310509,Swaad Katta,Parel,South,19.0090399323,72.8334750608,19.0094817,72.8376614,442.56890737565107
2648,18245966,Zees Pizza,Parel,South,19.0090399323,72.8334750608,19.0094817,72.8376614,442.56890737565107
2650,18934627,London Bubble Co.,Parel,South,19.0090386643,72.8334750608,19.0094817,72.8376614,442.58456111611207
9173,18555946,Juno's Pizza,Orlem,North,19.1917725575,72.8420584649,19.1944819,72.8389662,442.6795327250377
648,42244,Kalpana Restaurant,Mumbai CSMT,South,18.9381985811,72.8378199041,18.94136785,72.83526733695547,442.73918966424765
1580,18854718,New Cafe Istanbul,Nagpada,South,18.9653408903,72.8315589577,18.9681782,72.8286009,442.7759278540243
6430,19576444,Hotel Santosh,Tagore Nagar,East,19.1139082462,72.9306862544,19.1176276,72.9322006,442.8430418361218
1927,19293415,Burger King,Rani Baug,South,18.9758946506,72.8337779971,18.97865435,72.83681822408445,442.85094445620854
3087,19154199,McCafe By McDonald's,Dadar,South,19.0231727628,72.8419625759,19.019282,72.8428757,442.8759290353153
9174,18632682,The Desserts Lounge,Orlem,North,19.1924381391,72.842589207,19.1944819,72.8389662,442.8921974149752
4855,19606416,Akki's Frankie's,Khar,West,19.0714712995,72.8377927467,19.0724575,72.8337068,442.9007796691003
2493,19147498,Arkh,Nehru Nagar,South,18.9977653921,72.8218181804,19.0010485,72.8194265,443.0070001959034
7759,40361,Ratna Family Restaurant & Bar,Bhandup West,East,19.1446126469,72.9377875105,19.1462636,72.9339461,443.0373363428327
3508,46549,Sadanand Lunch Home,Fertilizer Colony,East,19.0403713787,72.8941778094,19.0368069,72.8960683,443.097506445078
2651,19106423,Piazza Napoli,Parel,South,19.0071481098,72.841081135,19.0094817,72.8376614,443.10394885102943
1492,18651116,M&M Momo,Mazgaon,South,18.972002,72.840589,18.9680519,72.84001187036267,443.1255334831988
3509,40839,G2's Corner,Fertilizer Colony,East,19.0404033889,72.8942428529,19.0368069,72.8960683,443.2820291349424
1245,18714371,Monginis,Dongri,South,18.9582851709,72.8361435235,18.9622265,72.836795,443.29995095205794
321,19263843,Cater Inc,Mantralaya,South,18.9237378989,72.827796489,18.92766235,72.82703930367538,443.3088897359904
1928,17806953,Regal Restaurant,Rani Baug,South,18.9763208629,72.8333959356,18.97865435,72.83681822408445,443.3688299896233
3865,16547452,Mahalaxmi Fast Food & Chinese Corner,Sion East,West,19.0389242571,72.8662935644,19.0428153,72.8653563,443.4599488302407
1929,19263898,Cream Bell,Rani Baug,South,18.9781328217,72.8326341882,18.97865435,72.83681822408445,443.4804331474086
7018,19255042,Bell -G-Yummy,Janata Colony,West,19.1354163564,72.8603541479,19.132504,72.8574656,443.51443440045284
2494,19220672,The Lebanon Story,Nehru Nagar,South,18.9977581008,72.8218158334,19.0010485,72.8194265,443.5348863385366
10034,19174061,Sunita's Kitchen,Mount Poinsur,North,19.2469420886,72.8543010727,19.2432246,72.8527611,443.5770169172344
6778,39722,Bharat Restaurant,Cama Road,West,19.1196258842,72.8479489312,19.1206513,72.8438656,443.61303780017846
2652,19195885,Little Bites,Parel,South,19.0089451515,72.8334767371,19.0094817,72.8376614,443.6862619284663
6779,18859626,Ek Cutting,Cama Road,West,19.1236857024,72.8466131911,19.1206513,72.8438656,443.7599788425106
3088,48010,McDonald's,Dadar,South,19.0231867093,72.8419897333,19.019282,72.8428757,443.7819135804445
6282,18242544,Death By Chocolate,Marol Village,East,19.1105194406,72.8784483299,19.1144347,72.8776145,443.8052522809669
7760,32472,Prarthana Hotel,Bhandup West,East,19.1442531543,72.9375994205,19.1462636,72.9339461,443.84793476495196
5960,19258211,London Bubble Co.,Vile Parle (West),West,19.1028042628,72.8362172842,19.1038725,72.8402903,443.8572911946948
10035,18609064,Temptation - The Cake Shop,Mount Poinsur,North,19.2466416953,72.8505704552,19.2432246,72.8527611,443.8624928015745
4746,19262208,Leavessence,Vidya Nagari,West,19.0747423513,72.8595354036,19.0723479,72.8629187,443.91308488403604
4139,19014552,Star Food Care,Chembur West,East,19.057247193,72.903611809,19.0571098,72.8993875,443.96164397027104
8572,19096216,Khichdi The Global Food,Mulund (West),East,19.1684,72.9493,19.1719717,72.9511956,443.984448049554
7761,19536900,The Spot,Bhandup West,East,19.1474511,72.9299079,19.1462636,72.9339461,443.9853345030316
4990,18596977,Lalta Pav Bhaji,Rajawadi,East,19.0798330606,72.9062145576,19.0782013,72.90235517639476,444.0282794873178
8573,32778,Kirti Mahal,Mulund (West),East,19.175702,72.952715,19.1719717,72.9511956,444.14872575632324
4539,38128,Status Bar & Restaurant,Kurla,East,19.0629292,72.8828012,19.0652797,72.8793805,444.19064150951885
4856,47517,Starbucks Coffee,Khar,West,19.0755715905,72.8310550377,19.0724575,72.8337068,444.2011990737311
6974,19205387,Bombay Bestro Renaissance Federation Club,Versova,West,19.1262876589,72.8219194338,19.13025205,72.8213774957082,444.202503119094
2106,18511865,Bombay Brasserie,Mahalakshmi,South,18.9883630234,72.8145479962,18.9892129,72.8186798,444.31469488681626
5245,19312976,Shidori Authentic Food,Sen Nagar,West,19.081686,72.847473,19.0828321,72.8434193,444.35767189541826
1767,43212,Sardar Pav bhaji,Mumbai Central,South,18.9697624534,72.8150908649,18.9695855,72.8193152,444.3706384349602
5961,19399079,Tibb's Frankie,Vile Parle (West),West,19.1028527353,72.8361975029,19.1038725,72.8402903,444.45524906214143
7344,18344239,The Gourmet Kitchen,Jogeshwari (West),West,19.1352991585,72.8333097696,19.136394,72.8373817,444.4665940081512
649,19084242,Yummy Momos,Mumbai CSMT,South,18.937848155,72.8372760862,18.94136785,72.83526733695547,444.476078933482
9739,43075,Agrawal Sweet Mart,Borivali East,North,19.2286525457,72.858222127,19.2267228,72.8619328,444.49634917880377
322,19066556,Nara,Mantralaya,South,18.925486,72.830588,18.92766235,72.82703930367538,444.5677928748557
4016,43422,Mukta's Kitchen,BSNL Telecom Factory,East,19.0473817845,72.9142595083,19.046900450000003,72.91846239254781,444.7038730990666
9551,48258,Starbucks Coffee,Poisar,North,19.2131056085,72.8423655778,19.2132196,72.8466024,444.77361711076895
754,19351793,Om Sandwich & Panipuri,Marine Lines,South,18.9429119785,72.8268479928,18.9456701,72.823781,444.80969436668363
4140,35515,Ribbons & Balloons,Chembur West,East,19.0533711367,72.9009017721,19.0571098,72.8993875,444.86441619873517
5435,19352218,Tea Pea Express,Ghatkopar (West),East,19.087671,72.908237,19.0897194,72.9045972,444.87816480445537
10148,18017755,Viva Bar & Restaurant,Dahisar,North,19.2454825328,72.8590516001,19.2494501,72.8596206,444.9193065351615
215,18675138,Yunus,Nariman Point,South,18.9246088037,72.8221893311,18.9253433,72.8180282,444.9604664338501
3942,19327244,Apna Family Restaurant,Dharavi,West,19.0414571869,72.8558188677,19.044463,72.8586177,444.9787319280711
9740,19522854,Quick Meal,Borivali East,North,19.2302391952,72.8639623895,19.2267228,72.8619328,445.02087438429083
2022,18938127,Angrezi Dhaba,Jacob Circle,South,18.9843497675,72.8243813664,18.9810531,72.82678629995553,445.0523334717477
2771,19274797,Curryful Homemade - Monica S,Prabhadevi,South,19.018814,72.827154,19.0148811,72.8279556,445.08403917613964
9175,18415737,The Real Taste of Kathiyawad,Orlem,North,19.1917348771,72.8420527652,19.1944819,72.8389662,445.10244804617446
3794,19617015,The Perfect Plate,Mahim,West,19.0384752556,72.8386246263,19.0423145,72.8398344,445.1609554137996
2351,46071,Arihant Mithai Parlor,Delisle Road,South,18.9965838765,72.8286454082,18.9932602,72.8310115,445.2238736260086
8215,18920752,The Rey's Cafe,Bangur Nagar,North,19.170577,72.837487,19.1688142,72.8336777,445.24447414166565
7667,19188818,Miyu Desserts,Lokhandwala,West,19.1396313073,72.826032266,19.1431889,72.824081,445.257309356454
8472,17805694,Kadam's Cafe,Mulund (East),East,19.1701146738,72.9568194598,19.1704719,72.9610447,445.266390930395
8343,19308519,Insa Chinese Hotel,Goregaon (East),North,19.172555,72.857673,19.1692623,72.8552548,445.31870205787664
6366,19575250,Chicken Xperience by Venky's,Andheri (East),West,19.1182225,72.8507581,19.1158835,72.854202,445.3229615199586
3377,18683804,Denish The Cake Shop,Bhavanishankar Road,South,19.0262225781,72.8361039609,19.022237,72.8356574,445.3755416243639
2220,19157099,Manmohan,Parel Tank Road,South,18.994001,72.845175,18.9917011,72.8417031,445.42858464938206
2653,40472,Sadguru Ice Cream,Parel,South,19.008599,72.841798,19.0094817,72.8376614,445.5442707178537
2654,18480346,Costal Tadka,Parel,South,19.0091318601,72.8334368393,19.0094817,72.8376614,445.55266199789565
1246,19281931,Dark Knight,Dongri,South,18.9584900104,72.8352570534,18.9622265,72.836795,445.56783434613584
323,18353167,Swati Snacks,Mantralaya,South,18.9243944081,72.8245828673,18.92766235,72.82703930367538,445.59275204864883
2655,18733928,WFX - Dines And Burger House,Parel,South,19.0091366,72.8334352,19.0094817,72.8376614,445.6786003789738
2656,18540328,Jb's Hangout,Parel,South,19.009136615,72.8334351629,19.0094817,72.8376614,445.68234038761955
2657,18564413,Starbucks Coffee,Parel,South,19.009136615,72.8334351629,19.0094817,72.8376614,445.68234038761955
2659,18543951,Pizza Cube Cafe,Parel,South,19.009136615,72.8334351629,19.0094817,72.8376614,445.68234038761955
2660,18582574,Chai Point,Parel,South,19.009136615,72.8334351629,19.0094817,72.8376614,445.68234038761955
2658,18415730,Haazri,Parel,South,19.009136615,72.8334351629,19.0094817,72.8376614,445.68234038761955
9552,19322817,Eater'ss,Poisar,North,19.2169845658,72.8480679542,19.2132196,72.8466024,445.7511841655074
9960,48640,Girgaon Katta,Borivali West,North,19.2309201329,72.8519457579,19.2294561,72.8479905,445.7540847231929
3131,19518703,Harry's Food Corner,Antop Hill,South,19.024666,72.866225,19.0207608,72.8652556,445.75560305324973
8473,40928,Hotel Mandap Pure Veg,Mulund (East),East,19.1719105808,72.9570799693,19.1704719,72.9610447,445.8004842035538
6283,19539148,Foodie Dineout,Marol Village,East,19.1104258106,72.8777746147,19.1144347,72.8776145,445.80540492702204
7668,19010441,1st Eat,Lokhandwala,West,19.1396395426,72.8260621056,19.1431889,72.824081,445.89745099640504
650,18488329,Kirti's Corner,Mumbai CSMT,South,18.9374232029,72.8360499814,18.94136785,72.83526733695547,446.00152944059687
4540,19601020,Laziz Seekh Kabab Corner,Kurla,East,19.0692442,72.8800422,19.0652797,72.8793805,446.0033915492105
187,36287,Indigo Delicatessen,Henry Road,South,18.9241000893,72.8333842009,18.9203617,72.8318368,446.139344706718
188,18447063,Jia The Oriental Kitchen,Henry Road,South,18.9240807429,72.8334368393,18.9203617,72.8318368,446.1944151332964
4991,18741342,Taste Of Joy,Rajawadi,East,19.0798159503,72.9062457383,19.0782013,72.90235517639476,446.25152820920795
3378,17832620,Shivai Chinese Corner,Bhavanishankar Road,South,19.0197605927,72.832313329,19.022237,72.8356574,446.26884954410707
2352,16540965,Western Snacks,Delisle Road,South,18.9959609383,72.8278672323,18.9932602,72.8310115,446.3450801686108
4992,18765697,NewYork Burrito Company,Rajawadi,East,19.0750497121,72.9049901292,19.0782013,72.90235517639476,446.3556781295022
4017,19432385,Risto Italiano,BSNL Telecom Factory,East,19.0508739,72.9178369,19.046900450000003,72.91846239254781,446.4114574217055
9638,19525842,Tempting Momos,Charkop,North,19.210219,72.826884,19.2141193,72.8258652,446.4118426280762
4665,19110076,Trio,Tilak Nagar,East,19.0710146843,72.9016594961,19.0692377,72.8978464,446.51380978915466
1581,19020832,Cakesiclelicious,Nagpada,South,18.9642311214,72.829396762,18.9681782,72.8286009,446.5227621495867
6780,19044304,The Fresh Press,Cama Road,West,19.120893,72.848111,19.1206513,72.8438656,446.5515590830779
7762,43049,Kantilal Damodar Mithaiwala,Bhandup West,East,19.1425111082,72.9324227571,19.1462636,72.9339461,446.6094398149478
7669,40297,Shiv Shankar Chat Bhandar,Lokhandwala,West,19.1396202213,72.8260379657,19.1431889,72.824081,446.6264143945585
189,18707035,Effingut,Henry Road,South,18.9241609829,72.8332286328,18.9203617,72.8318368,446.82842755072653
6367,19508642,Fishtamin,Andheri (East),West,19.1139,72.8505,19.1158835,72.854202,446.8484116024112
5012,17754666,Grill & Chill,Kalina Camp,West,19.0775668809,72.8628828004,19.081481150000002,72.86190756491538,446.8689273012944
8752,19554264,Shawarma & Sons,Mulund Colony,East,19.181181,72.94062,19.1777778,72.9383511,446.9117067480639
4857,19550791,Cafe Basilico - Bistro & Deli,Khar,West,19.068435,72.833704,19.0724575,72.8337068,447.00086568380533
9254,37318,Sanju Ice Cream,Kandivli (West),North,19.2036246996,72.8456938639,19.2006415,72.8485534,447.1577623520472
4141,19422534,Mamledar Misal,Chembur West,East,19.0610184106,72.9003997791,19.0571098,72.8993875,447.16890580515576
1493,34537,Shapur,Mazgaon,South,18.9677963071,72.8442592174,18.9680519,72.84001187036267,447.2611113478283
9553,18972422,Veggies Treat,Poisar,North,19.21278869,72.8423642367,19.2132196,72.8466024,447.30482978766656
2353,35570,Hotel Pachu,Delisle Road,South,18.9964811632,72.8284576535,18.9932602,72.8310115,447.34979821857564
1247,34542,Mohammedi Restaurant,Dongri,South,18.9582509252,72.8374645114,18.9622265,72.836795,447.35443347708707
9741,18920597,Spice 82,Borivali East,North,19.2302534408,72.8639818355,19.2267228,72.8619328,447.38847719034203
1494,43924,Swagat Bar & Restaurant,Mazgaon,South,18.9716125313,72.8380190581,18.9680519,72.84001187036267,447.68039701286625
8474,48249,Vinayak Bakery,Mulund (East),East,19.1720657544,72.957126908,19.1704719,72.9610447,447.7416732303674
5962,39808,Hangout Cakes & More,Vile Parle (West),West,19.1006069,72.8377924,19.1038725,72.8402903,447.7586951298509
5325,18616423,Shiv Prasad,Pant Nagar,East,19.0831483065,72.9138474539,19.0868209,72.9156026,447.8099681035823
651,37311,Royal China,Mumbai CSMT,South,18.9380073532,72.8329124674,18.94136785,72.83526733695547,448.01691510703984
1248,18872449,Sip N Snack,Dongri,South,18.9582414126,72.8361482173,18.9622265,72.836795,448.0297714745938
5326,18686875,Jo Baka's Kitchen,Pant Nagar,East,19.0831410189,72.913858518,19.0868209,72.9156026,448.0719361050987
2107,18558774,Meraki,Mahalakshmi,South,18.992366,72.8213389,18.9892129,72.8186798,448.15373566566257
2354,18515335,Glee Chocolates,Delisle Road,South,18.9892768071,72.8316816688,18.9932602,72.8310115,448.22121846984464
5327,18219817,Shri Ganesh Sandwich Centre,Pant Nagar,East,19.085471759,72.9115786403,19.0868209,72.9156026,448.38844191465364
652,42223,Aram,Mumbai CSMT,South,18.9376578781,72.8369475156,18.94136785,72.83526733695547,448.50378377635104
3089,41092,Tea Lounge - Ramee Guestline Hotel,Dadar,South,19.0166149314,72.846082449,19.019282,72.8428757,448.71079609040834
6781,19603196,Al-Express,Cama Road,West,19.1191898792,72.8398814201,19.1206513,72.8438656,448.7364334679219
9255,19611626,Jumboking,Kandivli (West),North,19.204161,72.85065,19.2006415,72.8485534,448.74578249419994
8475,47961,Satkar Sweets And Namkeen,Mulund (East),East,19.1720610042,72.9571141675,19.1704719,72.9610447,448.7622036746532
8949,18934751,Malti's Delicacies,Malad (East),North,19.1886361819,72.8595776483,19.1860219,72.8563181,448.80643190624215
1249,19123805,Fresh Fries,Dongri,South,18.9583701508,72.835524939,18.9622265,72.836795,448.8436254031468
4993,43653,Blossom- The Fusion Spot,Rajawadi,East,19.0750709422,72.9050571844,19.0782013,72.90235517639476,448.9250246372322
8476,19190259,D’serts D’lite,Mulund (East),East,19.166912,72.963067,19.1704719,72.9610447,448.9462601914585
4994,18526773,The Belgian Waffle Co.,Rajawadi,East,19.0799274841,72.9062202573,19.0782013,72.90235517639476,448.9565996606458
6368,19249404,ZAR Bar-B-Q,Andheri (East),West,19.1141533982,72.8503377736,19.1158835,72.854202,448.98201095993204
8864,35994,Sai Sagar,Malad (West),North,19.1823448851,72.8373190016,19.1840129,72.8412155,449.0016021447238
3510,19545193,Cafe Zanzanit,Fertilizer Colony,East,19.0402951,72.8982256,19.0368069,72.8960683,449.0095439038304
2772,18348982,Sai Siddhi Hotel,Prabhadevi,South,19.015200252,72.8322164342,19.0148811,72.8279556,449.0517510973008
6067,47394,Haaochi - Sun N Sand Hotel,Juhu,West,19.109514,72.8241611,19.1070215,72.8275275,449.0718236498654
1930,46533,Grub Point,Rani Baug,South,18.9754327898,72.8342381492,18.97865435,72.83681822408445,449.07876371323846
653,18537232,BookMyShow Cafe,Mumbai CSMT,South,18.9376772229,72.8335266933,18.94136785,72.83526733695547,449.0800567052557
8477,19586927,Sharma's Samosa,Mulund (East),East,19.1741616,72.9627912,19.1704719,72.9610447,449.1320132204669
3795,19605281,Arshad Pan Shop,Mahim,West,19.038772128,72.841895856,19.0423145,72.8398344,449.2769560301263
9176,19000838,Selasteen Hotel,Orlem,North,19.1978516681,72.8366005048,19.1944819,72.8389662,449.2919319717951
9256,36053,Jain Sweet & Bhelpuri House,Kandivli (West),North,19.2038384179,72.8511762992,19.2006415,72.8485534,449.41372667716104
1250,18274250,Zam Zam Sweets & Bakery,Dongri,South,18.9582686822,72.8359145299,18.9622265,72.836795,449.44181186306463
1630,19350773,NOTO Healthy Ice Cream,Cumballa Hill,South,18.9669,72.8031,18.9693073,72.8065375,449.51545224541337
5328,19258602,Sai Dosa Center,Pant Nagar,East,19.0854074392,72.9115907103,19.0868209,72.9156026,449.640793192669
4995,42519,Oasiss Desserts,Rajawadi,East,19.0750053508,72.9049810767,19.0782013,72.90235517639476,449.65027404666057
10036,18519547,Rudy's Arabian Shawarma,Mount Poinsur,North,19.246668601,72.8505111113,19.2432246,72.8527611,449.6600840590987
8478,32464,Apoorva Bar & Restaurant,Mulund (East),East,19.1720717713,72.9571077973,19.1704719,72.9610447,449.8484819770372
9257,36055,Sarovar Pure Veg,Kandivli (West),North,19.2038485497,72.8511705995,19.2006415,72.8485534,449.93889086420745
1495,42884,Real Sweets & Bakery,Mazgaon,South,18.9677728438,72.8442833573,18.9680519,72.84001187036267,449.96510948303177
1931,34041,New Sunrise Restaurant,Rani Baug,South,18.9763484467,72.8332983702,18.97865435,72.83681822408445,449.9723059386092
4996,19591848,Mr Singh's Tandoori Hut,Rajawadi,East,19.0750313339,72.9050223157,19.0782013,72.90235517639476,450.05594076711685
2355,19494720,Hot Chilly Chinese,Delisle Road,South,18.9892533469,72.8316434473,18.9932602,72.8310115,450.1861576186848
4018,19615440,Govandi Idli Vaala,BSNL Telecom Factory,East,19.0509062225,72.917821882,19.046900450000003,72.91846239254781,450.19753620686623
3514,19283564,Matka Mahal,Fertilizer Colony,East,19.0400931114,72.8935609013,19.0368069,72.8960683,450.25889159562973
3512,19293602,Kilo Party,Fertilizer Colony,East,19.0400931114,72.8935609013,19.0368069,72.8960683,450.25889159562973
3511,19292226,Roll It Up,Fertilizer Colony,East,19.0400931114,72.8935609013,19.0368069,72.8960683,450.25889159562973
3513,18568402,Belly Darbar,Fertilizer Colony,East,19.0400931114,72.8935609013,19.0368069,72.8960683,450.25889159562973
1932,17832390,Sumit Sandwich Corner,Rani Baug,South,18.9755371014,72.8340809047,18.97865435,72.83681822408445,450.2664327196855
8865,18254615,That's The Story,Malad (West),North,19.1880016167,72.84197364,19.1840129,72.8412155,450.33183716440817
1394,19501007,Cake’s Bro,Grant Road,South,18.962999,72.817575,18.9644472,72.8135727,450.352434577376
6682,18432730,MOJO Pizza - 2X Toppings,MIDC,West,19.1245580941,72.864391543,19.1205119,72.8646365,450.36873005074796
3090,18334475,MRP - My Regular Place,Dadar,South,19.0166276106,72.846115306,19.019282,72.8428757,450.38428515963847
9177,18690243,The White Creme,Orlem,North,19.1917697078,72.842155695,19.1944819,72.8389662,450.42550502181473
1395,18675058,Jalsa Nanumal Bhojraj,Grant Road,South,18.968312181,72.8148642182,18.9644472,72.8135727,450.4324362450785
7345,17758762,Willianos Pizza,Jogeshwari (West),West,19.1401689,72.835816,19.136394,72.8373817,450.5406775445321
7346,18645413,Wafficious Pancakes & Waffles,Jogeshwari (West),West,19.1401689,72.835816,19.136394,72.8373817,450.5406775445321
3091,38248,Rasoi,Dadar,South,19.0166276106,72.846117653,19.019282,72.8428757,450.57064841826167
1933,18662884,Graduate Vadapav,Rani Baug,South,18.9766569407,72.833086811,18.97865435,72.83681822408445,450.57936182271857
1582,19229899,Alishan Restaurant,Nagpada,South,18.9658979916,72.8250549361,18.9681782,72.8286009,450.6380121453074
191,37969,The Table,Henry Road,South,18.9242060187,72.8332014754,18.9203617,72.8318368,450.64322998112203
6369,19136059,Hot Spicy Food,Andheri (East),West,19.1152067272,72.8584340215,19.1158835,72.854202,450.6718566616221
7347,19596647,Ace Kitchen & Bar,Jogeshwari (West),West,19.1374631694,72.8332403349,19.136394,72.8373817,450.71902815217635
3092,19068595,Tandoor Magic,Dadar,South,19.022647233,72.8404796496,19.019282,72.8428757,450.79057321819744
6370,19165314,Aero Punjab restaurant,Andheri (East),West,19.1152057768,72.8584350273,19.1158835,72.854202,450.7936164190506
3093,18967423,The Lounge,Dadar,South,19.0166123956,72.8461072594,19.019282,72.8428757,450.8565080716794
6371,42709,Kumar Sandwich,Andheri (East),West,19.1152057768,72.8584356979,19.1158835,72.854202,450.86303844455136
8479,16540432,Let's Bake,Mulund (East),East,19.1720271193,72.9570772871,19.1704719,72.9610447,450.8668255110002
6372,19297766,WOW Biryani,Andheri (East),West,19.1152057768,72.8584360331,19.1158835,72.854202,450.8977392191273
